z,H(z),H(z)_phys
26026477.819690045,4.241103405421977e+26,3.346654697218482e+34
26510835.019085363,4.241103405421977e+26,3.346654697218482e+34
27004206.18837776,4.241103405421977e+26,3.346654697218482e+34
27506759.07908068,4.241103405421977e+26,3.346654697218482e+34
28018664.564591955,4.241103405421977e+26,3.346654697218482e+34
28540096.69829238,4.241103405421977e+26,3.346654697218482e+34
29071232.77272576,4.241103405421977e+26,3.346654697218482e+34
29612253.37988037,4.241103405421977e+26,3.346654697218482e+34
30163342.472591974,4.241103405421977e+26,3.346654697218482e+34
30724687.427090038,4.241103405421977e+26,3.346654697218482e+34
31296479.106707502,4.241103405421977e+26,3.346654697218482e+34
31878911.926776428,4.241103405421977e+26,3.346654697218482e+34
32472183.92073132,4.241103405421977e+26,3.346654697218482e+34
33076496.807442427,4.241103405421977e+26,3.346654697218482e+34
33692056.059802674,4.241103405421977e+26,3.346654697218482e+34
34319070.97459043,4.241103405421977e+26,3.346654697218482e+34
34957754.74363271,4.241103405421977e+26,3.346654697218482e+34
35608324.526292816,4.241103405421977e+26,3.346654697218482e+34
36271001.52330648,4.241103405421977e+26,3.346654697218482e+34
36946011.05199303,4.241103405421977e+26,3.346654697218482e+34
37633582.62286533,4.241103405421977e+26,3.346654697218482e+34
38333950.017665975,4.241103405421977e+26,3.346654697218482e+34
39047351.36885564,4.241103405421977e+26,3.346654697218482e+34
39774029.240580365,4.241103405421977e+26,3.346654697218482e+34
40514230.71114648,4.241103405421977e+26,3.346654697218482e+34
41268207.45702952,4.241103405421977e+26,3.346654697218482e+34
42036215.8384471,4.241103405421977e+26,3.346654697218482e+34
42818516.98652416,4.241103405421977e+26,3.346654697218482e+34
43615376.89208005,4.241103405421977e+26,3.346654697218482e+34
44427066.49606883,4.241103405421977e+26,3.346654697218482e+34
45253861.78170166,4.241103405421977e+26,3.346654697218482e+34
46096043.86828438,4.241103405421977e+26,3.346654697218482e+34
46953899.10680062,4.241103405421977e+26,3.346654697218482e+34
47827719.17727485,4.241103405421977e+26,3.346654697218482e+34
48717801.18794632,4.241103405421977e+26,3.346654697218482e+34
49624447.776289135,4.241103405421977e+26,3.346654697218482e+34
50547967.21191246,4.241103405421977e+26,3.346654697218482e+34
51488673.50137498,4.241103405421977e+26,3.346654697218482e+34
52446886.49495119,4.241103405421977e+26,3.346654697218482e+34
53422931.99538352,4.241103405421977e+26,3.346654697218482e+34
54417141.86865888,4.241103405421977e+26,3.346654697218482e+34
55429854.156846754,4.241103405421977e+26,3.346654697218482e+34
56461413.19303673,4.241103405421977e+26,3.346654697218482e+34
57512169.71841614,4.241103405421977e+26,3.346654697218482e+34
58582481.001525365,4.241103405421977e+26,3.346654697218482e+34
59672710.9597331,4.241103405421977e+26,3.346654697218482e+34
60783230.28297236,4.241103405421977e+26,3.346654697218482e+34
61914416.55977848,4.241103405421977e+26,3.346654697218482e+34
63066654.40567406,4.241103405421977e+26,3.346654697218482e+34
64240335.59394191,4.241103405421977e+26,3.346654697218482e+34
65435859.18883229,4.241103405421977e+26,3.346654697218482e+34
66653631.6812492,4.241103405421977e+26,3.346654697218482e+34
67894067.12696113,4.241103405421977e+26,3.346654697218482e+34
69157587.28738524,4.241103405421977e+26,3.346654697218482e+34
70444621.77299038,4.241103405421977e+26,3.346654697218482e+34
71755608.18936922,4.241103405421977e+26,3.346654697218482e+34
73090992.28602919,4.241103405421977e+26,3.346654697218482e+34
74451228.10795143,4.241103405421977e+26,3.346654697218482e+34
75836778.1499719,4.241103405421977e+26,3.346654697218482e+34
77248113.514034,4.241103405421977e+26,3.346654697218482e+34
78685714.06936844,4.241103405421977e+26,3.346654697218482e+34
80150068.61565414,4.241103405421977e+26,3.346654697218482e+34
81641675.04921472,4.241103405421977e+26,3.346654697218482e+34
83161040.53230962,4.241103405421977e+26,3.346654697218482e+34
84708681.66557403,4.241103405421977e+26,3.346654697218482e+34
86285124.66366887,4.241103405421977e+26,3.346654697218482e+34
87890905.53419963,4.241103405421977e+26,3.346654697218482e+34
89526570.259964,4.241103405421977e+26,3.346654697218482e+34
91192674.98459296,4.241103405421977e+26,3.346654697218482e+34
92889786.20164496,4.241103405421977e+26,3.346654697218482e+34
94618480.94721992,4.241103405421977e+26,3.346654697218482e+34
96379346.99615796,4.241103405421977e+26,3.346654697218482e+34
98172983.0618884,4.241103405421977e+26,3.346654697218482e+34
99999999.0,4.241103405421977e+26,3.346654697218482e+34
